Temperature,Humidity,PM25,PM 10,Lat,Long
23.95,33.75,2.6,10,51.97,7.6
23.95,33.65,2.6,10,51.97,7.6
23.95,33.67,2.6,10,51.97,7.6
23.95,33.67,2.6,10,51.97,7.6
23.94,33.67,2.6,10,51.97,7.6
23.92,33.67,2.6,10.2,51.97,7.6
23.92,33.67,2.6,10.2,51.97,7.6
23.92,33.67,2.6,10.2,51.97,7.6
23.92,33.67,2.6,10.2,51.97,7.6
23.92,33.67,2.6,10.2,51.97,7.6
23.9,33.67,2.6,10.2,51.97,7.6
23.89,33.67,2.6,10.2,51.97,7.6
23.9,33.67,2.6,10.2,51.97,7.6
23.89,33.67,2.6,10.2,51.97,7.6
23.89,33.67,2.6,10.2,51.97,7.6
23.89,33.67,2.6,10.2,51.97,7.6
23.89,33.67,2.6,10.2,51.97,7.6
23.87,33.67,2.5,10,51.97,7.6
23.87,33.67,2.5,10,51.97,7.6
23.87,33.67,2.5,10,51.97,7.6
23.86,33.67,2.5,10,51.97,7.6
23.87,33.67,2.6,10.1,51.97,7.6
23.86,33.67,2.6,10.1,51.97,7.6
23.86,33.67,2.6,10.1,51.97,7.6
23.86,33.67,2.6,10.1,51.97,7.6
23.86,33.67,2.7,10.2,51.97,7.6
23.85,33.67,2.7,10.2,51.97,7.6
23.83,33.67,2.7,10.2,51.97,7.6
23.85,33.67,2.7,10.2,51.97,7.6
23.83,33.67,2.7,10.2,51.97,7.6
23.83,33.67,2.6,10,51.97,7.6
23.83,33.67,2.6,10,51.97,7.6
23.83,33.67,2.6,10,51.97,7.6
23.82,33.67,2.6,10,51.97,7.6
23.82,33.67,2.6,9.4,51.97,7.6
23.82,33.67,2.6,9.4,51.97,7.6
23.8,33.67,2.6,9.4,51.97,7.6
23.82,33.67,2.6,9.4,51.97,7.6
23.8,33.67,2.5,9.5,51.97,7.6
23.8,33.67,2.5,9.5,51.97,7.6
23.8,33.67,2.5,9.5,51.97,7.6
23.79,33.67,2.5,9.5,51.97,7.6
23.79,33.67,2.5,7.8,51.97,7.6
23.77,33.67,2.5,7.8,51.97,7.6
23.79,33.67,2.5,7.8,51.97,7.6
23.76,33.67,2.5,7.8,51.97,7.6
23.77,33.67,2.5,7.9,51.97,7.6
23.77,33.67,2.5,7.9,51.97,7.6
23.77,33.67,2.5,7.9,51.97,7.6
23.75,33.67,2.5,7.9,51.97,7.6
23.75,33.56,2.6,8.1,51.97,7.6
23.75,33.67,2.6,8.1,51.97,7.6
23.75,33.67,2.6,8.1,51.97,7.6
23.75,33.56,2.6,8.1,51.97,7.6
23.75,33.56,2.7,9.4,51.97,7.6
23.72,33.67,2.7,9.4,51.97,7.6
23.72,33.67,2.7,9.4,51.97,7.6
23.72,33.56,2.7,9.4,51.97,7.6
23.72,33.58,2.7,9.3,51.97,7.6
23.71,33.58,2.7,9.3,51.97,7.6
23.71,33.56,2.7,9.3,51.97,7.6
23.71,33.56,2.7,9.3,51.97,7.6
23.71,33.56,2.7,9.3,51.97,7.6
23.71,33.58,2.7,8.9,51.97,7.6
23.7,33.68,2.7,8.9,51.97,7.6
23.68,33.58,2.7,8.9,51.97,7.6
23.7,33.58,2.7,8.9,51.97,7.6
23.68,33.58,2.6,8.9,51.97,7.6
23.68,33.58,2.6,8.9,51.97,7.6
23.67,33.58,2.6,8.9,51.97,7.6
23.68,33.58,2.6,8.9,51.97,7.6
23.67,33.58,2.5,8.5,51.97,7.6
23.67,33.58,2.5,8.5,51.97,7.6
23.67,33.58,2.5,8.5,51.97,7.6
23.67,33.58,2.5,8.5,51.97,7.6
23.67,33.58,2.5,8.5,51.97,7.6
23.67,33.68,2.5,8.5,51.97,7.6
23.65,33.68,2.5,8.5,51.97,7.6
23.65,33.68,2.5,8.5,51.97,7.6
23.64,33.68,2.5,9.9,51.97,7.6
23.62,33.68,2.5,9.9,51.97,7.6
23.64,33.68,2.5,9.9,51.97,7.6
23.64,33.68,2.5,9.9,51.97,7.6
23.62,33.68,2.5,9.7,51.97,7.6
23.64,33.68,2.5,9.7,51.97,7.6
23.62,33.68,2.5,9.7,51.97,7.6
23.61,33.68,2.5,9.7,51.97,7.6
23.61,33.68,2.4,9.3,51.97,7.6
23.61,33.68,2.4,9.3,51.97,7.6
23.61,33.68,2.4,9.3,51.97,7.6
23.61,33.68,2.4,9.3,51.97,7.6
23.61,33.68,2.4,9.3,51.97,7.6
23.6,33.68,2.4,9.3,51.97,7.6
23.58,33.68,2.4,9.3,51.97,7.6
23.6,33.68,2.4,9.3,51.97,7.6
23.6,33.68,2.4,9.3,51.97,7.6
23.58,33.68,2.4,8.6,51.97,7.6
23.58,33.68,2.4,8.6,51.97,7.6
23.58,33.68,2.4,8.6,51.97,7.6
23.6,33.68,2.4,8.6,51.97,7.6
23.57,33.68,2.3,8.3,51.97,7.6
23.57,33.68,2.3,8.3,51.97,7.6
23.57,33.68,2.3,8.3,51.97,7.6
23.57,33.68,2.3,8.3,51.97,7.6
23.55,33.68,2.4,8.5,51.97,7.6
23.55,33.68,2.4,8.5,51.97,7.6
23.55,33.68,2.4,8.5,51.97,7.6
23.55,33.68,2.4,8.5,51.97,7.6
23.53,33.68,2.5,9,51.97,7.6
23.53,33.68,2.5,9,51.97,7.6
23.52,33.68,2.5,9,51.97,7.6
23.53,33.68,2.5,9,51.97,7.6
23.52,33.68,2.3,8.5,51.97,7.6
23.52,33.68,2.3,8.5,51.97,7.6
23.52,33.68,2.3,8.5,51.97,7.6
23.52,33.68,2.3,8.5,51.97,7.6
23.49,33.68,2.3,8.6,51.97,7.6
23.5,33.68,2.3,8.6,51.97,7.6
23.5,33.68,2.3,8.6,51.97,7.6
23.5,33.68,2.3,8.6,51.97,7.6
23.49,33.68,2.3,8.5,51.97,7.6
23.49,33.68,2.3,8.5,51.97,7.6
23.49,33.68,2.3,8.5,51.97,7.6
23.49,33.68,2.3,8.5,51.97,7.6
23.46,33.68,2.4,8.9,51.97,7.6
23.47,33.68,2.4,8.9,51.97,7.6
23.46,33.68,2.4,8.9,51.97,7.6
23.47,33.7,2.4,8.9,51.97,7.6
23.46,33.7,2.4,8.9,51.97,7.6
23.47,33.7,2.3,8.9,51.97,7.6
23.46,33.7,2.3,8.9,51.97,7.6
23.46,33.7,2.3,8.9,51.97,7.6
23.46,33.7,2.3,8.9,51.97,7.6
23.45,33.7,2.4,10.4,51.97,7.6
23.43,33.7,2.4,10.4,51.97,7.6
23.45,33.7,2.4,10.4,51.97,7.6
23.45,33.7,2.4,10.4,51.97,7.6
23.43,33.7,2.5,11.8,51.97,7.6
23.43,33.7,2.5,11.8,51.97,7.6
23.42,33.7,2.5,11.8,51.97,7.6
23.43,33.7,2.5,11.8,51.97,7.6
23.42,33.7,2.5,11.9,51.97,7.6
23.42,33.7,2.5,11.9,51.97,7.6
23.42,33.7,2.5,11.9,51.97,7.6
23.4,33.7,2.5,11.9,51.97,7.6
23.39,33.7,2.5,13.1,51.97,7.6
23.4,33.7,2.5,13.1,51.97,7.6
23.4,33.7,2.5,13.1,51.97,7.6
23.4,33.7,2.5,13.1,51.97,7.6
23.4,33.8,2.6,13.1,51.97,7.6
23.39,33.8,2.6,13.1,51.97,7.6
23.39,33.7,2.6,13.1,51.97,7.6
23.39,33.7,2.6,13.1,51.97,7.6
23.39,33.8,2.6,13.2,51.97,7.6
23.38,33.8,2.6,13.2,51.97,7.6
23.39,33.8,2.6,13.2,51.97,7.6
23.38,33.8,2.6,13.2,51.97,7.6
23.38,33.7,2.6,13.2,51.97,7.6
23.39,33.8,2.7,13.8,51.97,7.6
23.35,33.8,2.7,13.8,51.97,7.6
23.35,33.8,2.7,13.8,51.97,7.6
23.35,33.8,2.7,13.8,51.97,7.6
23.34,33.8,2.7,13.7,51.97,7.6
23.34,33.8,2.7,13.7,51.97,7.6
23.35,33.8,2.7,13.7,51.97,7.6
23.34,33.8,2.7,13.7,51.97,7.6
23.35,33.8,2.8,14.1,51.97,7.6
23.34,33.8,2.8,14.1,51.97,7.6
23.34,33.8,2.8,14.1,51.97,7.6
23.32,33.8,2.8,14.1,51.97,7.6
23.32,33.8,2.9,15.9,51.97,7.6
23.31,33.8,2.9,15.9,51.97,7.6
23.31,33.8,2.9,15.9,51.97,7.6
23.31,33.8,2.9,15.9,51.97,7.6
23.31,33.8,2.8,16,51.97,7.6
23.31,33.8,2.8,16,51.97,7.6
23.31,33.8,2.8,16,51.97,7.6
23.31,33.8,2.8,16,51.97,7.6
23.29,33.8,2.7,14.8,51.97,7.6
23.29,33.8,2.7,14.8,51.97,7.6
23.31,33.8,2.7,14.8,51.97,7.6
23.31,33.8,2.7,14.8,51.97,7.6
23.27,33.8,2.7,15,51.97,7.6
23.29,33.8,2.7,15,51.97,7.6
23.29,33.8,2.7,15,51.97,7.6
23.27,33.9,2.7,15,51.97,7.6
23.27,33.8,2.7,15.1,51.97,7.6
23.26,33.9,2.7,15.1,51.97,7.6
23.27,33.8,2.7,15.1,51.97,7.6
23.26,33.8,2.7,15.1,51.97,7.6
23.26,33.9,2.7,15.1,51.97,7.6
23.26,33.9,2.8,14.4,51.97,7.6
23.26,33.9,2.8,14.4,51.97,7.6
23.24,33.9,2.8,14.4,51.97,7.6
23.24,33.9,2.8,14.4,51.97,7.6
23.26,33.9,2.9,14.9,51.97,7.6
23.26,33.91,2.9,14.9,51.97,7.6
23.26,33.91,2.9,14.9,51.97,7.6
23.24,33.91,2.9,14.9,51.97,7.6
23.23,33.91,2.9,14.6,51.97,7.6
23.24,33.91,2.9,14.6,51.97,7.6
23.23,33.91,2.9,14.6,51.97,7.6
23.23,33.91,2.9,14.6,51.97,7.6
23.2,33.91,2.9,13.3,51.97,7.6
23.22,33.91,2.9,13.3,51.97,7.6
23.22,33.91,2.9,13.3,51.97,7.6
23.22,33.91,2.9,13.3,51.97,7.6
23.23,33.91,2.9,13.4,51.97,7.6
23.22,33.91,2.9,13.4,51.97,7.6
23.23,33.91,2.9,13.4,51.97,7.6
23.2,33.91,2.9,13.4,51.97,7.6
23.22,33.91,3,13.5,51.97,7.6
23.2,33.91,3,13.5,51.97,7.6
23.2,33.91,3,13.5,51.97,7.6
23.2,33.91,3,13.5,51.97,7.6
23.2,33.91,3.1,13.6,51.97,7.6
23.19,33.91,3.1,13.6,51.97,7.6
23.17,33.91,3.1,13.6,51.97,7.6
23.17,33.91,3.1,13.6,51.97,7.6
23.19,33.91,3.1,13.5,51.97,7.6
23.17,33.91,3.1,13.5,51.97,7.6
23.19,33.91,3.1,13.5,51.97,7.6
23.15,33.91,3.1,13.5,51.97,7.6
23.15,33.91,3.1,13.5,51.97,7.6
23.15,33.91,3.1,14.1,51.97,7.6
23.17,33.91,3.1,14.1,51.97,7.6
23.15,33.91,3.1,14.1,51.97,7.6
23.15,33.91,3.1,14.1,51.97,7.6
23.15,33.91,3.2,15.2,51.97,7.6
23.14,33.91,3.2,15.2,51.97,7.6
23.14,33.91,3.2,15.2,51.97,7.6
23.12,33.91,3.2,15.2,51.97,7.6
23.14,33.91,3.2,14.8,51.97,7.6
23.12,33.91,3.2,14.8,51.97,7.6
23.12,33.91,3.2,14.8,51.97,7.6
23.12,33.91,3.2,14.8,51.97,7.6
23.11,33.91,3.2,15.2,51.97,7.6
23.11,33.91,3.2,15.2,51.97,7.6
23.11,33.91,3.2,15.2,51.97,7.6
23.11,33.91,3.2,15.2,51.97,7.6
23.11,33.91,3.3,16.1,51.97,7.6
23.11,33.91,3.3,16.1,51.97,7.6
23.09,33.91,3.3,16.1,51.97,7.6
23.09,33.91,3.3,16.1,51.97,7.6
23.09,33.91,3.3,16,51.97,7.6
23.09,33.91,3.3,16,51.97,7.6
23.09,33.91,3.3,16,51.97,7.6
23.08,33.91,3.3,16,51.97,7.6
23.08,33.91,3.4,15.8,51.97,7.6
23.08,33.91,3.4,15.8,51.97,7.6
23.09,33.91,3.4,15.8,51.97,7.6
23.07,33.91,3.4,15.8,51.97,7.6
23.08,33.91,3.4,17.8,51.97,7.6
23.07,33.91,3.5,17.8,51.97,7.6
23.08,33.91,3.5,17.8,51.97,7.6
23.07,33.91,3.5,17.8,51.97,7.6
23.07,33.91,3.5,17.8,51.97,7.6
23.07,34.01,3.5,16.8,51.97,7.6
23.07,33.91,3.5,16.8,51.97,7.6
23.07,34.01,3.5,16.8,51.97,7.6
23.05,34.01,3.5,16.8,51.97,7.6
23.07,34.01,3.6,15.4,51.97,7.6
23.05,34.01,3.6,15.4,51.97,7.6
23.05,34.01,3.6,15.4,51.97,7.6
23.05,34.01,3.6,15.4,51.97,7.6
23.05,34.01,3.5,15.5,51.97,7.6
23.05,34.01,3.5,15.5,51.97,7.6
23.04,34.01,3.5,15.5,51.97,7.6
23.04,34.01,3.5,15.5,51.97,7.6
23.05,34.01,3.4,14.2,51.97,7.6
23.05,34.01,3.4,14.2,51.97,7.6
23.04,34.01,3.4,14.2,51.97,7.6
23.04,34.01,3.4,14.2,51.97,7.6
23.05,34.01,3.4,14.4,51.97,7.6
23.05,34.01,3.4,14.4,51.97,7.6
23.04,34.01,3.4,14.4,51.97,7.6
23.05,34.11,3.4,14.4,51.97,7.6
23.04,34.11,3.3,14.3,51.97,7.6
23.05,34.11,3.3,14.3,51.97,7.6
23.05,34.11,3.3,14.3,51.97,7.6
23.05,34.11,3.3,14.3,51.97,7.6
23.04,34.11,3.3,13.9,51.97,7.6
23.05,34.11,3.3,13.9,51.97,7.6
23.05,34.11,3.3,13.9,51.97,7.6
23.04,34.11,3.3,13.9,51.97,7.6
23.05,34.11,3.3,13.9,51.97,7.6
23.05,34.11,3.3,13.7,51.97,7.6
23.04,34.11,3.3,13.7,51.97,7.6
23.05,34.21,3.3,13.7,51.97,7.6
23.05,34.21,3.3,13.7,51.97,7.6
23.05,34.21,3.1,13.3,51.97,7.6
23.05,34.21,3.1,13.3,51.97,7.6
23.07,34.21,3.1,13.3,51.97,7.6
23.08,34.31,3.1,13.3,51.97,7.6
23.09,34.31,3,11.5,51.97,7.6
23.08,34.31,3,11.5,51.97,7.6
23.09,34.31,3,11.5,51.97,7.6
23.11,34.31,3,11.5,51.97,7.6
23.08,34.31,3.1,12.1,51.97,7.6
23.09,34.31,3.1,12.1,51.97,7.6
23.09,34.41,3.1,12.1,51.97,7.6
23.12,34.41,3.1,12.1,51.97,7.6
23.12,34.41,3.1,12,51.97,7.6
23.12,34.41,3.1,12,51.97,7.6
23.12,34.41,3.1,12,51.97,7.6
23.11,34.41,3.1,12,51.97,7.6
23.12,34.41,3.4,12,51.97,7.6
23.11,34.41,3.4,12,51.97,7.6
23.12,34.51,3.4,12,51.97,7.6
23.14,34.51,3.4,12,51.97,7.6
23.14,34.51,3.5,12.1,51.97,7.6
23.14,34.51,3.5,12.1,51.97,7.6
23.12,34.51,3.5,12.1,51.97,7.6
23.12,34.51,3.5,12.1,51.97,7.6
23.12,34.51,3.5,12.2,51.97,7.6
23.12,34.61,3.5,12.2,51.97,7.6
23.14,34.61,3.5,12.2,51.97,7.6
23.12,34.61,3.5,12.2,51.97,7.6
23.14,34.61,3.5,12.2,51.97,7.6
23.14,34.61,3.3,11.6,51.97,7.6
23.14,34.61,3.3,11.6,51.97,7.6
23.14,34.61,3.3,11.6,51.97,7.6
23.14,34.61,3.3,11.6,51.97,7.6
23.15,34.71,3.5,11.7,51.97,7.6
23.15,34.71,3.5,11.7,51.97,7.6
23.15,34.71,3.5,11.7,51.97,7.6
23.15,34.71,3.5,11.7,51.97,7.6
23.15,34.71,3.4,11.6,51.97,7.6
23.15,34.71,3.4,11.6,51.97,7.6
23.14,34.71,3.4,11.6,51.97,7.6
23.14,34.71,3.4,11.6,51.97,7.6
23.14,34.81,3.8,11.7,51.97,7.6
23.14,34.71,3.8,11.7,51.97,7.6
23.14,34.81,3.8,11.7,51.97,7.6
23.15,34.81,3.8,11.7,51.97,7.6
23.15,34.81,3.6,11.2,51.97,7.6
23.15,34.81,3.6,11.2,51.97,7.6
23.14,34.81,3.6,11.2,51.97,7.6
23.15,34.81,3.6,11.2,51.97,7.6
23.15,34.81,4.1,12.5,51.97,7.6
23.15,34.81,4.1,12.5,51.97,7.6
23.14,34.81,4.1,12.5,51.97,7.6
23.15,34.91,4.1,12.5,51.97,7.6
23.15,34.91,4.8,12.7,51.97,7.6
23.15,34.91,4.8,12.7,51.97,7.6
23.15,34.91,4.8,12.7,51.97,7.6
23.15,34.91,4.8,12.7,51.97,7.6
23.15,34.91,5.2,12.3,51.97,7.6
23.14,34.91,5.2,12.3,51.97,7.6
23.15,34.91,5.2,12.3,51.97,7.6
23.17,34.91,5.2,12.3,51.97,7.6
23.17,34.91,5.2,12.3,51.97,7.6
23.17,34.91,5.3,11.1,51.97,7.6
23.17,35.01,5.3,11.1,51.97,7.6
23.17,35.01,5.3,11.1,51.97,7.6
23.19,35.01,5.3,11.1,51.97,7.6
23.17,35.01,5.7,11.5,51.97,7.6
23.17,35.01,5.7,11.5,51.97,7.6
23.19,35.01,5.7,11.5,51.97,7.6
23.2,35.01,5.7,11.5,51.97,7.6
23.2,35.11,5.6,11.2,51.97,7.6
23.2,35.11,5.6,11.2,51.97,7.6
23.19,35.11,5.6,11.2,51.97,7.6
23.2,35.11,5.6,11.2,51.97,7.6
23.22,35.11,5.6,10.2,51.97,7.6
23.2,35.11,5.6,10.2,51.97,7.6
23.22,35.21,5.6,10.2,51.97,7.6
23.22,35.21,5.6,10.2,51.97,7.6
23.23,35.21,5.5,10.5,51.97,7.6
23.23,35.21,5.5,10.5,51.97,7.6
23.23,35.19,5.5,10.5,51.97,7.6
23.24,35.29,5.5,10.5,51.97,7.6
23.24,35.29,5.4,10.5,51.97,7.6
23.24,35.29,5.4,10.5,51.97,7.6
23.26,35.29,5.4,10.5,51.97,7.6
23.27,35.29,5.4,10.5,51.97,7.6
23.27,35.39,5.3,8.6,51.97,7.6
23.29,35.39,5.3,8.6,51.97,7.6
23.29,35.39,5.3,8.6,51.97,7.6
23.27,35.39,5.3,8.6,51.97,7.6
23.29,35.39,5.3,9.2,51.97,7.6
23.27,35.39,5.3,9.2,51.97,7.6
23.29,35.49,5.3,9.2,51.97,7.6
23.29,35.49,5.3,9.2,51.97,7.6
23.29,35.49,5.3,9.2,51.97,7.6
23.31,35.49,5.4,10.6,51.97,7.6
23.31,35.49,5.4,10.6,51.97,7.6
23.31,35.59,5.4,10.6,51.97,7.6
23.32,35.59,5.4,10.6,51.97,7.6
23.32,35.59,5.4,10.6,51.97,7.6
23.31,35.59,5.4,10.6,51.97,7.6
23.32,35.59,5.4,10.6,51.97,7.6
23.32,35.59,5.4,10.6,51.97,7.6
23.32,35.59,5.6,11.4,51.97,7.6
23.34,35.59,5.6,11.4,51.97,7.6
23.32,35.69,5.6,11.4,51.97,7.6
23.32,35.69,5.6,11.4,51.97,7.6
23.32,35.69,5.6,11,51.97,7.6
23.34,35.69,5.6,11,51.97,7.6
23.34,35.69,5.6,11,51.97,7.6
23.34,35.69,5.6,11,51.97,7.6
23.35,35.69,5.7,11.4,51.97,7.6
23.35,35.79,5.7,11.4,51.97,7.6
23.35,35.79,5.7,11.4,51.97,7.6
23.35,35.79,5.7,11.4,51.97,7.6
23.35,35.79,5.6,11.1,51.97,7.6
23.38,35.79,5.6,11.1,51.97,7.6
23.35,35.79,5.6,11.1,51.97,7.6
23.35,35.79,5.6,11.1,51.97,7.6
23.38,35.79,5.7,11.6,51.97,7.6
23.35,35.79,5.7,11.6,51.97,7.6
23.35,35.79,5.7,11.6,51.97,7.6
23.39,35.79,5.7,11.6,51.97,7.6
23.38,35.89,5.8,12,51.97,7.6
23.39,35.89,5.8,12,51.97,7.6
23.38,35.89,5.8,12,51.97,7.6
23.39,35.89,5.8,12,51.97,7.6
23.38,35.89,5.8,12,51.97,7.6
23.39,35.89,5.8,11.9,51.97,7.6
23.4,35.89,5.8,11.9,51.97,7.6
23.39,35.89,5.8,11.9,51.97,7.6
23.4,35.89,5.8,11.9,51.97,7.6
23.4,35.89,5.7,12.5,51.97,7.6
23.4,35.89,5.7,12.5,51.97,7.6
23.42,35.89,5.7,12.5,51.97,7.6
23.4,35.99,5.7,12.5,51.97,7.6
23.42,35.99,5.7,12.6,51.97,7.6
23.42,35.99,5.7,12.6,51.97,7.6
23.42,35.99,5.7,12.6,51.97,7.6
23.4,35.99,5.7,12.6,51.97,7.6
23.42,35.99,5.4,12.5,51.97,7.6
23.42,35.99,5.4,12.5,51.97,7.6
23.43,35.99,5.4,12.5,51.97,7.6
23.43,35.99,5.4,12.5,51.97,7.6
23.42,35.99,5.3,13,51.97,7.6
23.43,35.99,5.3,13,51.97,7.6
23.43,35.99,5.3,13,51.97,7.6
23.42,35.99,5.3,13,51.97,7.6
23.45,35.99,5.2,13.4,51.97,7.6
23.43,35.99,5.2,13.4,51.97,7.6
23.43,35.99,5.2,13.4,51.97,7.6
23.43,36.09,5.2,13.4,51.97,7.6
23.45,36.09,5.3,13.5,51.97,7.6
23.45,36.09,5.3,13.5,51.97,7.6
23.46,36.09,5.3,13.5,51.97,7.6
23.45,36.09,5.3,13.5,51.97,7.6
23.45,36.09,5.2,14.1,51.97,7.6
23.46,36.09,5.2,14.1,51.97,7.6
23.46,36.09,5.2,14.1,51.97,7.6
23.46,36.09,5.2,14.1,51.97,7.6
23.45,36.09,5.2,14.1,51.97,7.6
23.46,36.09,5.3,14.2,51.97,7.6
23.46,36.09,5.3,14.2,51.97,7.6
23.46,36.09,5.3,14.2,51.97,7.6
23.47,36.09,5.3,14.2,51.97,7.6
23.46,36.07,5,14.3,51.97,7.6
23.47,36.07,5,14.3,51.97,7.6
23.47,36.07,5,14.3,51.97,7.6
23.47,36.07,5,14.3,51.97,7.6
23.47,36.07,5,14.6,51.97,7.6
23.49,36.07,5,14.6,51.97,7.6
23.49,36.07,5,14.6,51.97,7.6
23.49,36.07,5,14.6,51.97,7.6
23.49,36.07,4.4,13.3,51.97,7.6
23.49,36.07,4.4,13.3,51.97,7.6
23.5,36.07,4.4,13.3,51.97,7.6
23.5,36.07,4.4,13.3,51.97,7.6
23.5,36.07,3.8,13.1,51.97,7.6
23.5,36.07,3.8,13.1,51.97,7.6
23.5,36.07,3.8,13.1,51.97,7.6
23.5,36.07,3.8,13.1,51.97,7.6
23.52,36.07,3.3,13,51.97,7.6
23.52,36.07,3.3,13,51.97,7.6
23.52,36.07,3.3,13,51.97,7.6
23.5,36.07,3.3,13,51.97,7.6
23.52,36.07,3.1,13,51.97,7.6
23.52,36.07,3.1,13,51.97,7.6
23.52,36.07,3.1,13,51.97,7.6
23.52,36.07,3.1,13,51.97,7.6
23.53,36.07,2.7,12.4,51.97,7.6
23.52,36.07,2.7,12.4,51.97,7.6
23.55,36.07,2.7,12.4,51.97,7.6
23.52,36.18,2.7,12.4,51.97,7.6
23.55,36.18,2.7,12.4,51.97,7.6
23.55,36.18,2.9,12.8,51.97,7.6
23.55,36.18,2.9,12.8,51.97,7.6
23.57,36.18,2.9,12.8,51.97,7.6
23.57,36.18,2.9,12.8,51.97,7.6
23.58,36.18,2.8,12.8,51.97,7.6
23.58,36.18,2.8,12.8,51.97,7.6
23.58,36.18,2.8,12.8,51.97,7.6
23.61,36.18,2.8,12.8,51.97,7.6
23.61,36.18,2.8,12.2,51.97,7.6
23.61,36.18,2.8,12.2,51.97,7.6
23.62,36.18,2.8,12.2,51.97,7.6
23.62,36.18,2.8,12.2,51.97,7.6
23.62,36.18,2.8,12,51.97,7.6
23.64,36.27,2.8,12,51.97,7.6
23.62,36.18,2.8,12,51.97,7.6
23.64,36.27,2.8,12,51.97,7.6
23.64,36.27,4,12.7,51.97,7.6
23.65,36.18,4,12.7,51.97,7.6
23.64,36.18,4,12.7,51.97,7.6
23.64,36.27,4,12.7,51.97,7.6
23.64,36.27,4,12,51.97,7.6
23.65,36.27,4,12,51.97,7.6
23.65,36.18,4,12,51.97,7.6
23.64,36.27,4,12,51.97,7.6
23.65,36.27,5.1,11.3,51.97,7.6
23.65,36.18,5.1,11.3,51.97,7.6
23.65,36.27,5.1,11.3,51.97,7.6
23.65,36.27,5.1,11.3,51.97,7.6
23.65,36.18,5.2,11.6,51.97,7.6
23.67,36.18,5.2,11.6,51.97,7.6
23.65,36.18,5.2,11.6,51.97,7.6
23.65,36.18,5.2,11.6,51.97,7.6
23.65,36.18,5.2,11.6,51.97,7.6
23.67,36.18,5.1,11,51.97,7.6
23.65,36.18,5.1,11,51.97,7.6
23.65,36.18,5.1,11,51.97,7.6
23.67,36.18,5.1,11,51.97,7.6
23.65,36.18,5.4,11.8,51.97,7.6
23.64,36.18,5.4,11.8,51.97,7.6
23.67,36.18,5.4,11.8,51.97,7.6
23.65,36.18,5.4,11.8,51.97,7.6
23.65,36.18,5.3,11.2,51.97,7.6
23.65,36.18,5.3,11.2,51.97,7.6
23.65,36.18,5.3,11.2,51.97,7.6
23.65,36.18,5.3,11.2,51.97,7.6
23.64,36.18,42.7,46.4,51.97,7.6
23.64,36.18,42.7,46.4,51.97,7.6
23.64,36.18,42.7,46.4,51.97,7.6
23.65,36.18,42.7,46.4,51.97,7.6
23.64,36.18,51.1,57,51.97,7.6
23.65,36.07,51.1,57,51.97,7.6
23.65,36.07,51.1,57,51.97,7.6
23.67,36.18,51.1,57,51.97,7.6
23.65,36.18,51.2,57.2,51.97,7.6
23.68,36.07,51.2,57.2,51.97,7.6
23.68,36.07,51.2,57.2,51.97,7.6
23.68,36.18,51.2,57.2,51.97,7.6
23.68,36.18,51.4,57.5,51.97,7.6
23.68,36.07,51.4,57.5,51.97,7.6
23.7,36.07,51.4,57.5,51.97,7.6
23.68,36.07,51.4,57.5,51.97,7.6
23.68,36.07,51.4,57.4,51.97,7.6
23.7,36.07,51.4,57.4,51.97,7.6
23.7,36.07,51.4,57.4,51.97,7.6
23.71,36.07,51.4,57.4,51.97,7.6
23.71,36.07,51.4,57.4,51.97,7.6
23.7,36.07,51.5,57.5,51.97,7.6
23.7,36.07,51.5,57.5,51.97,7.6
23.71,36.05,51.5,57.5,51.97,7.6
23.71,36.05,51.5,57.5,51.97,7.6
23.71,36.05,51.7,57.8,51.97,7.6
23.75,36.05,51.7,57.8,51.97,7.6
23.75,36.05,51.7,57.8,51.97,7.6
23.75,36.05,51.7,57.8,51.97,7.6
23.75,36.05,51.7,57.8,51.97,7.6
23.76,36.05,51.7,57.8,51.97,7.6
23.76,36.05,51.7,57.8,51.97,7.6
23.76,36.05,51.7,57.8,51.97,7.6
23.77,36.05,51.8,57.8,51.97,7.6
23.8,36.05,51.8,57.8,51.97,7.6
23.79,36.05,51.8,57.8,51.97,7.6
23.8,36.05,51.8,57.8,51.97,7.6
23.8,36.16,52.1,58.4,51.97,7.6
23.83,36.16,52.1,58.4,51.97,7.6
23.82,36.16,52.1,58.4,51.97,7.6
23.83,36.16,52.1,58.4,51.97,7.6
23.82,36.16,52,58.2,51.97,7.6
23.85,36.16,52,58.2,51.97,7.6
23.86,36.16,52,58.2,51.97,7.6
23.86,36.16,52,58.2,51.97,7.6
23.86,36.25,52.1,58.4,51.97,7.6
23.86,36.25,52.1,58.4,51.97,7.6
23.87,36.25,52.1,58.4,51.97,7.6
23.89,36.25,52.1,58.4,51.97,7.6
23.89,36.25,52.1,58.4,51.97,7.6
23.89,36.25,52.1,58.4,51.97,7.6
23.87,36.25,52.1,58.4,51.97,7.6
23.89,36.25,52.1,58.4,51.97,7.6
23.87,36.25,52.1,58.4,51.97,7.6
23.89,36.25,52.2,58.5,51.97,7.6
23.89,36.25,52.2,58.5,51.97,7.6
23.9,36.25,52.2,58.5,51.97,7.6
23.9,36.25,52.2,58.5,51.97,7.6
23.9,36.25,52.3,58.7,51.97,7.6
23.89,36.25,52.3,58.7,51.97,7.6
23.9,36.25,52.3,58.7,51.97,7.6
